StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Last Seen Flow Element ID,Last Seen Question IDs,CONSENT,SCR_AGE,SCR_OMNI,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,ATT1,TRU1,TRU2,TRU3,TRU4,TRU5,TRU6,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,ATT2,PI1,PI2,PI3,PI4,PDPL1,PDPL2,PDPL3,PDPL4,MC_AIP,MC_DISC,AGE_BAND,GEN,LOC,LOC_5_TEXT,EDU,INC,FREQ,PLAT,PLAT_5_TEXT,PRIOR,CHAN,REF,CELL,AIP_COND,DISC_COND,VIG_TIME_First Click,VIG_TIME_Last Click,VIG_TIME_Page Submit,VIG_TIME_Click Count,CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_STORE,CHAN_SOC,flag_cell_mismatch,AIP_mean,REL_mean,INT_mean,TRU_mean,ENG_mean,PI_mean,PDPL_mean,collection_phase,sample_role,flag_extreme_reverser
2026-09-12 23:50:15,2026-09-12 23:53:32,0,100,197,1,2026-09-12 23:53:33,R_9LNU0jCTr05DLvb,anonymous,VI,True,FL_56,,1,1,1,2,2,4,5,5,6,5,5,5,6,6,4,4,5,5,5,5,3,2,3,3,4,3,6,7,6,6,7,6,2,4,4,5,5,6,5,6,6,6,1,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,2.0,"1,3",2.0,3.0,1,0,,,,,True,False,True,False,False,False,5.0,5.5,4.6,3.0,6.333333333333333,4.5,5.75,post_LOC,main,False
2026-09-13 00:03:10,2026-09-13 00:06:57,0,100,227,1,2026-09-13 00:07:03,R_44dYlRVG3BAds31,anonymous,VI,,FL_56,,1,1,1,1,2,2,2,2,3,2,3,2,2,2,4,4,4,5,5,5,2,3,3,2,3,2,5,5,6,6,6,6,2,3,3,3,2,6,5,6,5,1,1,1.0,2.0,1.0,,3.0,1.0,2.0,1.0,,4.0,"1,2,3",2.0,1.0,0,0,,,,,True,True,True,False,False,False,2.2,2.25,4.4,2.5,5.666666666666667,2.75,5.5,post_LOC,main,False
2026-09-13 00:09:40,2026-09-13 00:14:56,0,100,315,1,2026-09-13 00:14:57,R_4ECa3EcoJELYDvP,anonymous,VI,,FL_56,,1,1,1,2,2,5,5,6,5,5,5,5,5,6,4,4,3,6,3,5,3,4,2,3,3,2,6,5,6,6,6,7,2,3,4,3,3,5,6,5,5,7,1,1.0,2.0,2.0,,3.0,1.0,4.0,1.0,,3.0,"1,3",2.0,3.0,1,0,,,,,True,False,True,False,False,False,5.2,5.25,4.0,2.8333333333333335,6.0,3.25,5.25,post_LOC,main,False
2026-09-13 00:16:45,2026-09-13 00:21:00,0,100,255,1,2026-09-13 00:21:01,R_9lb0X9WoErfIlkq,anonymous,VI,True,FL_56,,1,1,1,1,1,2,3,2,3,2,3,3,2,2,3,3,2,2,3,5,5,5,5,5,5,6,6,7,5,5,6,5,2,6,6,5,4,5,5,6,6,1,7,1.0,2.0,1.0,,3.0,2.0,4.0,1.0,,3.0,"1,3",2.0,2.0,0,1,,,,,True,False,True,False,False,False,2.4,2.5,2.6,5.166666666666667,5.666666666666667,5.25,5.5,post_LOC,main,False
2026-09-13 00:30:01,2026-09-13 00:34:11,0,100,249,1,2026-09-13 00:34:11,R_9DifCZ2NQ0XwGbv,anonymous,VI,,FL_56,,1,1,1,2,1,6,4,6,6,6,5,5,6,4,4,6,4,4,4,5,5,5,5,5,5,5,7,5,5,5,5,5,2,5,5,5,5,7,7,7,7,7,7,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,3.0,1,4.0,4.0,1,1,,,,,True,False,False,False,False,False,5.6,5.0,4.4,5.0,5.333333333333333,5.0,7.0,post_LOC,main,False
2026-09-13 01:36:10,2026-09-13 01:42:44,0,100,394,1,2026-09-13 01:42:45,R_4rOX9GVSUL0SbHd,anonymous,VI,,FL_56,,1,1,1,1,1,5,5,6,4,4,6,6,5,5,2,3,4,5,4,5,4,4,3,5,4,3,5,5,5,4,4,4,2,4,4,5,4,4,6,7,6,5,6,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,4.0,1,4.0,2.0,0,1,,,,,True,False,False,False,False,False,4.8,5.5,3.6,3.8333333333333335,4.5,4.25,5.75,post_LOC,main,True
2026-09-13 01:45:58,2026-09-13 01:52:57,0,100,418,1,2026-09-13 01:52:57,R_9SZvW5AYoYBWVvX,anonymous,VI,True,FL_56,,1,1,1,2,1,4,4,6,6,4,6,6,6,5,4,4,4,4,4,7,4,6,4,4,5,4,5,4,4,5,6,4,7,5,6,6,4,4,4,7,6,5,5,1.0,1.0,1.0,,3.0,1.0,4.0,3.0,,3.0,1,4.0,4.0,1,1,,,,,True,False,False,False,False,False,4.8,5.75,4.0,4.5,4.666666666666667,5.25,5.25,post_LOC,main,False
2026-09-13 01:58:43,2026-09-13 02:04:13,0,100,329,1,2026-09-13 02:04:14,R_4D0J0HJ9D1xywKl,anonymous,VI,True,FL_56,,1,1,1,1,2,5,4,6,2,6,5,6,6,6,3,3,4,2,3,5,5,3,4,5,5,5,3,2,5,6,6,4,2,3,6,6,3,7,6,6,5,6,5,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,3",3.0,1.0,0,0,,,,,True,False,True,False,False,False,4.6,5.75,3.0,4.5,4.333333333333333,4.5,6.0,post_LOC,main,True
2026-09-13 02:27:38,2026-09-13 02:31:27,0,100,228,1,2026-09-13 02:31:27,R_4pfBZgzkKYQ5edH,anonymous,VI,,FL_56,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,1.0,1.0,5.0,Đắk Lắk,4.0,1.0,1.0,1.0,,1.0,1,1.0,3.0,1,0,,,,,True,False,False,False,False,False,1.0,1.0,1.0,7.0,7.0,7.0,7.0,post_LOC,main,False
2026-09-13 02:43:46,2026-09-13 02:47:21,0,100,214,1,2026-09-13 02:47:22,R_4hgOBeXD9snLpcI,anonymous,VI,True,FL_56,,1,1,1,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,5,6,6,6,6,6,6,5,5,5,5,5,5,2,6,6,6,6,4,4,4,4,6,6,1.0,2.0,5.0,Bến Tre,1.0,1.0,3.0,1.0,,4.0,1,1.0,4.0,1,1,,,,,True,False,False,False,False,False,6.0,6.0,2.0,6.0,5.0,6.0,4.0,post_LOC,main,False
2026-09-13 02:42:31,2026-09-13 02:50:06,0,100,455,1,2026-09-13 02:50:07,R_4PtaouXPgK5tOwo,anonymous,VI,,FL_56,,1,1,1,1,2,6,7,7,6,7,6,7,6,6,2,2,5,5,2,5,5,4,4,2,5,6,4,6,4,5,5,4,2,6,6,5,5,7,7,7,7,1,1,1.0,2.0,5.0,Tây Ninh,1.0,1.0,3.0,1.0,,4.0,"1,2,3",1.0,1.0,0,0,,,,,True,True,True,False,False,False,6.6,6.25,3.2,4.333333333333333,4.666666666666667,5.5,7.0,post_LOC,main,False
2026-09-13 02:47:44,2026-09-13 02:51:05,0,100,200,1,2026-09-13 02:51:06,R_4EgolgMdDgtRj1x,anonymous,VI,,FL_56,,1,1,1,1,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,5,6,6,6,6,6,6,4,4,4,4,4,4,2,6,6,6,6,6,6,6,6,6,6,2.0,2.0,5.0,Bến Tre,1.0,3.0,4.0,3.0,,3.0,1,1.0,2.0,0,1,,,,,True,False,False,False,False,False,6.0,6.0,2.0,6.0,4.0,6.0,6.0,post_LOC,main,True
2026-09-13 03:29:02,2026-09-13 03:32:09,0,100,186,1,2026-09-13 03:32:10,R_4HSLwTS6jlDIvF5,anonymous,VI,True,FL_56,,1,1,1,1,1,2,6,4,3,5,7,1,5,2,3,6,5,1,4,5,1,2,7,4,4,6,3,1,1,6,2,4,2,7,5,4,3,5,4,2,2,6,3,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,4.0,"1,3,5",1.0,2.0,0,1,,,,,True,False,True,False,True,False,4.0,3.75,3.8,4.0,2.8333333333333335,4.75,3.25,post_LOC,main,True
2026-09-13 03:59:26,2026-09-13 04:03:11,0,100,224,1,2026-09-13 04:03:12,R_9DkKlZOfgykls1r,anonymous,VI,True,FL_56,,1,1,1,1,1,5,5,2,4,1,5,4,2,6,3,3,6,7,7,5,6,5,5,3,2,7,7,5,3,1,2,3,2,7,6,4,4,6,3,2,7,2,3,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,4.0,"1,3,5",1.0,2.0,0,1,,,,,True,False,True,False,True,False,3.4,4.25,5.2,4.666666666666667,3.5,5.25,4.5,post_LOC,main,False
2026-09-13 05:29:00,2026-09-13 05:34:53,0,100,352,1,2026-09-13 05:34:54,R_97d2ZiVh6VFCTPH,anonymous,VI,,FL_56,,1,1,1,2,1,5,7,7,7,7,6,7,7,6,2,2,1,2,4,5,6,6,4,6,6,5,6,5,6,6,6,6,2,6,7,6,6,1,1,1,1,7,7,3.0,2.0,2.0,,1.0,4.0,5.0,3.0,,3.0,"1,3",5.0,4.0,1,1,,,,,True,False,True,False,False,False,6.6,6.5,2.2,5.5,5.833333333333333,6.25,1.0,post_LOC,main,False
2026-09-13 05:36:04,2026-09-13 05:41:47,0,100,342,1,2026-09-13 05:41:47,R_4IMF96PXYEUnqc9,anonymous,VI,,FL_56,,1,1,1,1,1,4,4,4,5,5,3,1,1,4,3,2,2,1,3,5,4,6,3,4,5,4,5,4,5,6,6,5,2,6,6,6,6,2,2,2,2,1,7,2.0,2.0,5.0,Đồng Tháp,2.0,3.0,1.0,2.0,,3.0,"1,4",5.0,2.0,0,1,,,,,True,False,False,True,False,False,4.4,2.25,2.2,4.333333333333333,5.166666666666667,6.0,2.0,post_LOC,main,False
2026-09-13 05:43:01,2026-09-13 06:14:13,0,100,1872,1,2026-09-13 06:14:13,R_9pQ5YqeHatEEY6U,anonymous,VI,,FL_56,,1,1,1,2,1,5,6,7,7,6,5,6,6,6,4,4,4,5,4,5,5,6,2,6,5,5,6,6,5,7,7,6,2,7,7,6,7,5,1,1,1,7,7,2.0,2.0,5.0,Ninh Bình,1.0,4.0,4.0,1.0,,4.0,"1,3,4,5",5.0,4.0,1,1,,,,,True,False,True,True,True,False,6.2,5.75,4.2,4.833333333333333,6.166666666666667,6.75,2.0,post_LOC,main,False
2026-09-13 06:22:59,2026-09-13 06:33:00,0,100,601,1,2026-09-13 06:33:01,R_4rNQwvOwRg5BUOP,anonymous,VI,,FL_56,,1,1,1,1,2,1,2,2,1,2,2,1,1,3,5,5,5,2,5,5,3,2,1,2,2,2,4,4,4,5,5,4,2,4,4,4,4,7,7,7,5,1,1,1.0,1.0,5.0,Ninh Bình,2.0,3.0,3.0,3.0,,2.0,1,5.0,1.0,0,0,,,,,True,False,False,False,False,False,1.6,1.75,4.4,2.0,4.333333333333333,4.0,6.5,post_LOC,main,False
2026-09-13 07:26:19,2026-09-13 07:32:57,0,100,397,1,2026-09-13 07:33:02,R_93fCsGEGRAWDOkh,anonymous,VI,,FL_56,,1,1,1,2,2,6,6,6,6,6,5,5,6,5,1,1,1,1,1,5,5,2,2,5,5,5,4,4,4,6,4,4,2,5,5,5,5,1,1,1,1,7,1,2.0,1.0,3.0,,1.0,4.0,4.0,3.0,,3.0,"1,3",5.0,3.0,1,0,,,,,True,False,True,False,False,False,6.0,5.25,1.0,4.0,4.333333333333333,5.0,1.0,post_LOC,main,False
2026-09-13 07:26:42,2026-09-13 07:34:31,0,100,468,1,2026-09-13 07:34:32,R_9dKFB2nMAx9mwOq,anonymous,VI,,FL_56,,1,1,1,2,1,4,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,4,4,5,4,5,5,4,4,4,2,5,5,5,5,7,6,6,7,5,4,1.0,1.0,2.0,,2.0,3.0,4.0,3.0,,3.0,1,5.0,4.0,1,1,,,,,True,False,False,False,False,False,4.8,5.0,4.0,4.666666666666667,4.333333333333333,5.0,6.5,post_LOC,main,False
2026-09-13 07:39:00,2026-09-13 07:45:59,0,100,418,1,2026-09-13 07:45:59,R_4CllqCav0Ofd5nP,anonymous,VI,True,FL_56,,1,1,1,2,1,5,5,5,6,6,5,5,6,5,5,5,5,5,4,5,5,5,2,4,4,4,6,5,4,6,6,4,2,5,5,5,5,7,7,7,7,7,7,1.0,2.0,2.0,,3.0,4.0,4.0,1.0,,3.0,"1,4",5.0,4.0,1,1,,,,,True,False,False,True,False,False,5.4,5.25,4.8,4.0,5.166666666666667,5.0,7.0,post_LOC,main,False
2026-09-13 07:40:17,2026-09-13 07:46:49,0,100,392,1,2026-09-13 07:46:50,R_4tNGkkQmamPxXjP,anonymous,VI,True,FL_56,,1,1,1,2,1,4,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,5,5,4,4,5,2,5,5,5,5,6,6,6,6,5,5,2.0,2.0,3.0,,3.0,3.0,4.0,1.0,,3.0,"1,2,5",5.0,4.0,1,1,,,,,True,True,False,False,True,False,4.8,5.0,4.0,4.666666666666667,4.5,5.0,6.0,post_LOC,main,False
2026-09-13 07:49:27,2026-09-13 07:56:11,0,100,403,1,2026-09-13 07:56:12,R_4t8sHhrOy8uJ6LL,anonymous,VI,,FL_56,,1,1,1,1,2,1,1,1,1,1,3,3,1,4,3,3,3,1,3,5,4,1,3,4,4,4,6,6,6,6,6,5,2,6,6,6,6,7,7,7,7,7,1,1.0,2.0,1.0,,4.0,5.0,5.0,1.0,,4.0,"1,2,3,4,5",5.0,1.0,0,0,,,,,True,True,True,True,True,False,1.0,2.75,2.6,3.3333333333333335,5.833333333333333,6.0,7.0,post_LOC,main,True
2026-09-13 07:55:08,2026-09-13 07:58:38,0,100,209,1,2026-09-13 07:58:38,R_7VjmiXpV7JMgDol,anonymous,VI,True,FL_56,,1,1,1,1,1,2,6,5,2,3,6,3,2,5,3,4,6,6,3,5,6,3,6,1,4,4,6,3,2,6,2,5,2,6,5,5,5,6,3,3,6,2,2,2.0,2.0,1.0,,4.0,2.0,3.0,4.0,,4.0,"1,2,4",5.0,2.0,0,1,,,,,True,True,False,True,False,False,3.6,4.0,4.4,4.0,4.0,5.25,4.5,post_LOC,main,False
2026-09-13 08:33:50,2026-09-13 08:41:44,0,100,473,1,2026-09-13 08:41:44,R_4wtnQAT7C8bUsG2,anonymous,VI,,FL_56,,1,1,1,1,2,1,1,1,1,1,5,5,5,5,2,2,2,1,5,5,4,4,4,6,6,7,5,6,6,3,4,5,2,5,7,6,5,7,7,7,7,2,1,1.0,2.0,1.0,,1.0,1.0,3.0,3.0,,3.0,"1,3",2.0,1.0,0,0,,,,,True,False,True,False,False,False,1.0,5.0,2.4,5.166666666666667,4.833333333333333,5.75,7.0,post_LOC,main,False
2026-09-13 08:32:47,2026-09-13 08:43:52,0,100,664,1,2026-09-13 08:43:52,R_4fwPtYKlHAj2YTq,anonymous,VI,,FL_56,,1,1,1,2,2,5,6,7,6,6,6,6,6,6,3,2,2,2,3,5,6,6,4,6,6,5,6,6,6,5,6,4,2,6,6,6,6,7,7,7,7,6,3,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,4.0,1,5.0,3.0,1,0,,,,,True,False,False,False,False,False,6.0,6.0,2.4,5.5,5.5,6.0,7.0,post_LOC,main,False
2026-09-13 08:35:24,2026-09-13 08:44:56,0,100,572,1,2026-09-13 08:44:57,R_4SAepKQCKQ41px7,anonymous,VI,True,FL_56,,1,1,1,1,1,4,6,7,6,6,4,5,7,5,1,1,2,5,2,5,4,4,3,5,5,4,4,5,6,5,5,4,2,6,7,7,6,7,7,7,6,7,6,1.0,2.0,1.0,,3.0,2.0,3.0,1.0,,4.0,"1,3",4.0,2.0,0,1,,,,,True,False,True,False,False,False,5.8,5.25,2.2,4.166666666666667,4.833333333333333,6.5,6.75,post_LOC,main,True
2026-09-13 08:43:48,2026-09-13 08:49:34,0,100,345,1,2026-09-13 08:49:34,R_9rfS7a4jt7lNO93,anonymous,VI,True,FL_56,,1,1,1,2,1,6,7,6,7,5,7,7,7,6,2,2,1,2,2,5,6,6,3,6,6,6,6,5,6,5,4,6,2,7,7,7,6,7,7,7,7,6,7,1.0,2.0,1.0,,1.0,1.0,4.0,3.0,,3.0,"1,3",2.0,4.0,1,1,,,,,True,False,True,False,False,False,6.2,6.75,1.8,5.5,5.333333333333333,6.75,7.0,post_LOC,main,False
2026-09-13 09:21:40,2026-09-13 10:23:33,0,100,3712,1,2026-09-13 10:23:34,R_9TLjBTZLMHQFeKJ,anonymous,VI,,FL_56,,1,1,1,1,1,6,4,5,6,5,4,5,4,6,4,5,6,5,3,5,5,3,4,3,5,5,5,5,5,6,6,5,2,5,6,6,5,7,7,7,7,6,6,1.0,2.0,1.0,,1.0,2.0,5.0,1.0,,4.0,1,5.0,2.0,0,1,,,,,True,False,False,False,False,False,5.2,4.75,4.6,4.166666666666667,5.333333333333333,5.5,7.0,post_LOC,main,True
2026-09-13 20:56:39,2026-09-13 21:03:00,0,100,380,1,2026-09-13 21:03:01,R_4lLxnzXrqkcAsS3,anonymous,VI,,FL_56,,1,1,1,1,2,4,4,5,5,3,5,5,6,4,3,2,2,2,3,5,6,6,5,5,6,5,5,5,6,4,4,5,2,6,5,5,4,7,6,6,7,4,5,1.0,2.0,1.0,,3.0,3.0,4.0,1.0,,4.0,"1,3,5",1.0,1.0,0,0,,,,,True,False,True,False,True,False,4.2,5.0,2.4,5.5,4.833333333333333,5.0,6.5,post_LOC,main,False
2026-09-13 22:08:07,2026-09-13 22:12:41,0,100,274,1,2026-09-13 22:12:42,R_4EAB93Y6rCXvSkV,anonymous,VI,,FL_56,,1,1,1,1,1,2,5,6,4,4,5,6,6,6,1,1,1,1,4,5,6,6,5,6,6,5,4,5,4,5,4,4,2,6,6,4,4,2,7,7,7,5,7,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,,4.0,"1,2,3",5.0,2.0,0,1,,,,,True,True,True,False,False,False,4.2,5.75,1.6,5.666666666666667,4.333333333333333,5.0,5.75,post_LOC,main,True
2026-09-13 22:15:12,2026-09-13 22:23:33,0,100,501,1,2026-09-13 22:23:34,R_4xfSjlCwXWz32x3,anonymous,VI,,FL_56,,1,1,1,2,2,5,6,5,3,4,7,6,5,5,2,2,3,3,4,5,5,4,5,5,5,5,6,4,5,7,7,5,2,5,7,7,5,6,6,6,6,5,2,1.0,1.0,1.0,,3.0,2.0,3.0,1.0,,4.0,"1,3",5.0,3.0,1,0,,,,,True,False,True,False,False,False,4.6,5.75,2.8,4.833333333333333,5.666666666666667,6.0,6.0,post_LOC,main,False
2026-09-13 22:15:30,2026-09-13 22:31:04,0,100,933,1,2026-09-13 22:31:05,R_13ps39cLpnZa70B,anonymous,VI,True,FL_56,,1,1,1,1,1,2,5,6,5,1,2,5,5,5,4,6,4,2,2,7,5,4,3,7,5,4,6,6,4,5,3,4,2,3,5,5,4,3,7,7,6,5,6,1.0,2.0,5.0,Canada,1.0,3.0,3.0,5.0,"Walmart, amazon, sephora, online store của hãng, shopee,..",3.0,"1,2,4",5.0,2.0,0,1,,,,,True,True,False,True,False,False,3.8,4.25,3.6,4.666666666666667,4.666666666666667,4.25,5.75,post_LOC,main,True
2026-09-14 00:38:26,2026-09-14 00:42:03,0,100,216,1,2026-09-14 00:42:03,R_4JZwu8GTlJ6I3qF,anonymous,VI,,FL_56,,1,1,1,2,1,7,7,7,7,7,6,6,7,6,4,4,4,5,4,5,5,4,2,3,5,4,5,5,4,6,5,4,2,6,6,6,5,7,7,7,6,7,7,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,2,3,4,5",5.0,4.0,1,1,,,,,True,True,True,True,True,False,7.0,6.25,4.2,3.8333333333333335,4.833333333333333,5.75,6.75,post_LOC,main,False
2026-09-14 00:53:17,2026-09-14 00:57:56,0,100,279,1,2026-09-14 00:57:57,R_4D7gcGgWlFNd53b,anonymous,VI,,FL_56,,1,1,1,1,2,4,6,5,6,7,6,7,7,7,3,3,2,4,2,5,7,7,4,6,6,6,6,7,7,6,6,7,2,5,7,6,5,7,6,7,6,2,1,1.0,1.0,5.0,Tây Ninh,2.0,2.0,5.0,1.0,,4.0,"1,2,3,4",3.0,1.0,0,0,,,,,True,True,True,True,False,False,5.6,6.75,2.8,6.0,6.5,5.75,6.5,post_LOC,main,False
2026-09-14 01:15:06,2026-09-14 01:19:28,0,100,261,1,2026-09-14 01:19:28,R_4HdhwMjSVNqz3lU,anonymous,VI,True,FL_56,,1,1,1,1,1,6,6,7,5,5,6,7,5,7,2,4,4,4,4,5,7,6,5,6,6,6,7,4,6,4,5,6,2,6,6,6,6,7,7,7,7,6,5,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,2,3,4,5",3.0,2.0,0,1,,,,,True,True,True,True,True,False,5.8,6.25,3.6,6.0,5.333333333333333,6.0,7.0,post_LOC,main,True
2026-09-14 01:25:49,2026-09-14 01:33:18,0,100,448,1,2026-09-14 01:33:19,R_5Yzt66cnIwgzEeR,anonymous,VI,True,FL_56,,1,1,1,1,1,4,5,6,6,5,6,4,6,6,4,5,3,2,2,5,4,5,4,6,6,5,5,5,4,4,3,4,2,6,5,6,5,7,6,7,6,6,7,1.0,2.0,1.0,,3.0,1.0,3.0,3.0,,3.0,1,3.0,2.0,0,1,,,,,True,False,False,False,False,False,5.2,5.5,3.2,5.0,4.166666666666667,5.5,6.5,post_LOC,main,True
2026-09-14 01:26:07,2026-09-14 01:34:08,0,100,481,1,2026-09-14 01:34:09,R_5R98BvESiIJ3sVc,anonymous,VI,True,FL_56,,1,1,1,2,2,4,5,6,5,5,4,4,6,6,4,3,3,2,4,5,2,4,4,3,4,4,6,4,4,3,6,3,2,4,3,4,3,7,7,7,6,4,2,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,3.0,"1,3",3.0,3.0,1,0,,,,,True,False,True,False,False,False,5.0,5.0,3.2,3.5,4.333333333333333,3.5,6.75,post_LOC,main,False
2026-09-14 01:27:42,2026-09-14 01:34:33,0,100,411,1,2026-09-14 01:34:34,R_4gvCTdBg2WxebeT,anonymous,VI,True,FL_56,,1,1,1,1,2,4,7,7,5,6,6,6,7,6,4,4,4,2,5,5,6,5,3,4,6,5,5,5,4,5,4,5,2,6,7,5,5,7,5,4,4,7,5,1.0,2.0,1.0,,3.0,2.0,4.0,1.0,,4.0,1,3.0,1.0,0,0,,,,,True,False,False,False,False,False,5.8,6.25,3.8,4.833333333333333,4.666666666666667,5.75,5.0,post_LOC,main,True
2026-09-14 01:29:03,2026-09-14 01:35:20,0,100,376,1,2026-09-14 01:35:20,R_4LXM4tMZokt5eTH,anonymous,VI,,FL_56,,1,1,1,1,2,4,7,7,5,4,6,6,6,6,2,2,2,4,2,5,6,6,1,4,1,4,4,4,4,7,4,4,2,4,7,4,4,7,7,7,7,6,4,1.0,1.0,1.0,,3.0,4.0,3.0,3.0,,4.0,1,3.0,1.0,0,0,,,,,True,False,False,False,False,False,5.4,6.0,2.4,3.6666666666666665,4.5,4.75,7.0,post_LOC,main,True
2026-09-14 01:19:31,2026-09-14 01:36:16,0,100,1004,1,2026-09-14 01:36:17,R_9dEoreqiCCAnUw1,anonymous,VI,,FL_56,,1,1,1,2,1,4,5,4,4,4,6,5,6,4,6,5,5,6,4,5,6,4,3,3,5,5,3,3,3,2,4,3,4,4,4,3,2,6,5,6,4,4,6,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,3.0,"1,3",3.0,4.0,1,1,,,,,True,False,True,False,False,False,4.2,5.25,5.2,4.333333333333333,3.0,3.25,5.25,post_LOC,main,False
2026-09-14 01:37:45,2026-09-14 01:44:09,0,100,384,1,2026-09-14 01:44:09,R_416mhwmMpOnOwy5,anonymous,VI,True,FL_56,,1,1,1,1,1,4,5,5,5,5,6,6,6,6,3,3,4,1,2,5,6,6,5,6,5,5,7,4,5,4,3,4,2,4,5,5,5,6,4,4,7,5,7,1.0,1.0,1.0,,3.0,1.0,2.0,3.0,,3.0,1,1.0,2.0,0,1,,,,,True,False,False,False,False,False,4.8,6.0,2.6,5.5,4.5,4.75,5.25,post_LOC,main,True
2026-09-14 01:37:55,2026-09-14 01:47:34,0,100,578,1,2026-09-14 01:47:35,R_9ERyVPQrRCvqc1j,anonymous,VI,,FL_56,,1,1,1,2,1,7,5,7,5,4,5,5,6,7,2,2,4,2,6,5,4,6,4,6,5,4,7,6,4,6,4,4,2,4,6,6,5,7,6,7,7,6,5,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,,4.0,1,3.0,4.0,1,1,,,,,True,False,False,False,False,False,5.6,5.75,3.2,4.833333333333333,5.166666666666667,5.25,6.75,post_LOC,main,False
2026-09-14 01:44:18,2026-09-14 01:47:36,0,100,197,1,2026-09-14 01:47:37,R_7kM40cMWeDI6ln5,anonymous,VI,True,FL_56,,1,1,1,2,1,6,6,6,5,5,6,5,5,4,5,5,4,4,6,5,4,5,4,4,5,5,4,6,5,5,4,4,2,5,5,5,4,5,6,4,5,6,5,1.0,1.0,5.0,Cà Mau,3.0,1.0,3.0,3.0,,4.0,1,1.0,4.0,1,1,,,,,True,False,False,False,False,False,5.6,5.0,4.8,4.5,4.666666666666667,4.75,5.0,post_LOC,main,False
2026-09-14 01:47:52,2026-09-14 01:52:21,0,100,268,1,2026-09-14 01:52:27,R_17ORiME2rPooa2l,anonymous,VI,True,FL_56,,1,1,1,2,2,6,5,5,5,6,4,6,4,3,3,3,4,5,5,5,5,3,5,3,5,4,5,5,5,2,2,5,2,3,5,3,5,6,6,6,6,5,5,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,1,1.0,3.0,1,0,,,,,True,False,False,False,False,False,5.4,4.25,4.0,4.166666666666667,4.0,4.0,6.0,post_LOC,main,False
2026-09-14 01:29:20,2026-09-14 01:55:55,0,100,1595,1,2026-09-14 01:55:55,R_4gN2vISAlpyeBw7,anonymous,VI,,FL_56,,1,1,1,2,1,7,5,4,6,6,5,7,6,4,7,4,2,6,7,7,6,7,5,5,7,4,7,7,7,6,6,6,2,7,7,5,6,7,7,6,5,7,5,1.0,2.0,1.0,,3.0,2.0,5.0,1.0,,4.0,"1,2",3.0,4.0,1,1,,,,,True,True,False,False,False,False,5.6,5.5,5.2,5.666666666666667,6.5,6.25,6.25,post_LOC,main,False
2026-09-14 01:29:36,2026-09-14 01:55:53,0,100,1577,1,2026-09-14 01:55:59,R_48U3RnncydJTmVC,anonymous,VI,,FL_56,,1,1,1,1,2,5,5,4,4,6,4,7,6,5,6,5,4,5,7,5,7,7,5,7,6,6,7,5,5,7,7,7,2,7,5,6,7,7,6,6,6,5,5,1.0,2.0,1.0,,3.0,2.0,5.0,1.0,,4.0,"3,5",3.0,1.0,0,0,,,,,False,False,True,False,True,False,4.8,5.5,5.4,6.333333333333333,6.333333333333333,6.25,6.25,post_LOC,main,True
2026-09-14 01:29:41,2026-09-14 01:56:02,0,100,1580,1,2026-09-14 01:56:02,R_4euiZgdZDjWDMaJ,anonymous,VI,,FL_56,,1,1,1,1,1,7,7,7,7,6,7,7,7,7,1,1,1,1,1,5,6,7,6,6,7,5,7,7,6,6,6,7,2,5,6,7,6,6,7,7,6,6,5,1.0,2.0,1.0,,3.0,2.0,5.0,1.0,,4.0,"1,2",3.0,2.0,0,1,,,,,True,True,False,False,False,False,6.8,7.0,1.0,6.166666666666667,6.5,6.0,6.5,post_LOC,main,True
